,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
27,وبملت,بانك ملت,2685,69737654,308937807220,4660,4430,4430,-230,-4.94,4430,-230,-4.94,4430,4430,1399-8-18
28,طلا,صندوق س.پشتوانه طلاي لوتوس,2614,2858492,251395337630,93202,84515,89390,-3812,-4.09,87947,-5255,-5.64,84515,91500,1399-8-18
29,ثبهساز,بهساز كاشانه تهران,2562,18110692,47268906120,2740,2610,2610,-130,-4.74,2610,-130,-4.74,2610,2610,1399-8-18
30,افق,فروشگاههاي زنجيره اي افق كوروش,2525,977777,67704726760,71000,70000,69000,-2000,-2.82,69570,-1430,-2.01,68000,71000,1399-8-18
31,زقيام,كشت و دام قيام اصفهان,2509,8135150,216905824201,29338,27200,27000,-2338,-7.97,26663,-2675,-9.12,26405,28047,1399-8-18
32,پكرمان,گروه‌ صنعتي‌ بارز,2478,8143850,208500274430,26370,26300,26380,10,0.04,25600,-770,-2.92,25060,26990,1399-8-18
33,ارزش,صندوق س ارزش آفرين بيدار-سهام,2429,17530805,149559106820,9310,9080,8490,-820,-8.81,8530,-780,-8.38,8380,9080,1399-8-18
34,آگاس,صندوق س.هستي بخش آگاه-س,2397,4939053,282531265069,60687,59899,56702,-3985,-6.57,57204,-3483,-5.74,56690,59899,1399-8-18
35,غگل,گلوكوزان‌,2358,27681669,118946001850,4480,4260,4380,-100,-2.23,4300,-180,-4.02,4260,4430,1399-8-18
36,فپنتا,سپنتا,2315,335967,133570503390,385030,404280,401490,16460,4.27,397570,12540,3.26,365780,404280,1399-8-18
37,تسه9907,امتياز تسهيلات مسكن مهر99,2238,46777,35147747785,770047,755000,755700,-14347,-1.86,751389,-18658,-2.42,737222,755700,1399-8-18
38,غدام,خوراك‌  دام‌ پارس‌,2179,914857,221876735420,247050,256000,254000,6950,2.81,242530,-4520,-1.83,234700,259400,1399-8-18
39,امين يكم,صندوق درآمد ثابت امين يكم فردا,2077,77192457,789106225568,10211,10216,10222,11,0.11,10223,12,0.12,10215,10230,1399-8-18
40,بجهرم,توسعه مولد نيروگاهي جهرم,2034,28772449,97834017114,3577,3399,3399,-178,-4.98,3400,-177,-4.95,3399,3450,1399-8-18
41,قزوين,كارخانجات‌ قند قزوين‌,1989,4883600,183184009310,39000,39300,38490,-510,-1.31,37510,-1490,-3.82,37050,39950,1399-8-18
42,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1975,9163823,83018147960,9961,9592,8965,-996,-10.0,9059,-902,-9.06,8965,9592,1399-8-18
43,زر,صندوق س.پشتوانه سكه طلاي زر,1955,3283378,169861784093,56952,51257,52710,-4242,-7.45,51734,-5218,-9.16,51257,54908,1399-8-18
44,شصدف,صنعتي دوده فام,1850,145538,3437462022,22495,23619,23619,1124,5.0,22568,73,0.32,23619,23619,1399-8-18
45,زبينا,كشاورزي و دامپروري بينالود,1807,5239625,211294927250,44720,40248,41000,-3720,-8.32,40326,-4394,-9.83,40248,41000,1399-8-18
46,سرو,صندوق س سروسودمند مدبران-سهام,1774,1973295,100055175780,55470,53450,50130,-5340,-9.63,50700,-4770,-8.6,49930,53450,1399-8-18
47,غسالم,سالمين‌,1726,13532142,55211032980,4220,4010,4200,-20,-0.47,4080,-140,-3.32,4010,4250,1399-8-18
48,دفارا,داروسازي‌ فارابي‌,1686,6176916,402213946010,65110,61860,68360,3250,4.99,65120,10,0.02,61860,68360,1399-8-18
49,دشيمي,شيمي‌ داروئي‌ داروپخش‌,1685,4130248,295573923810,70320,70000,73830,3510,4.99,71560,1240,1.76,66810,73830,1399-8-18
50,بپاس,بيمه پاسارگاد,1606,5019609,316572273090,64122,64980,64125,3,0.0,63067,-1055,-1.65,60916,64980,1399-8-18
51,ثالوند,سرمايه گذاري مسكن الوند,1597,11204744,158881304187,13979,13281,14677,698,4.99,14180,201,1.44,13281,14677,1399-8-18
52,ثباغ,شهر سازي و خانه سازي باغميشه,1565,10582416,344344820143,34251,32539,32539,-1712,-5.0,32539,-1712,-5.0,32539,32550,1399-8-18
53,فولاد,فولاد مباركه اصفهان,1530,4022542,47023515980,12300,11690,11690,-610,-4.96,12040,-260,-2.11,11690,11690,1399-8-18
54,ديران,ايران‌دارو,1528,5975049,109721604300,18440,17520,19360,920,4.99,18360,-80,-0.43,17520,19360,1399-8-18
55,عيار,صندوق س. پشتوانه طلاي مفيد,1498,3276442,99192602556,33273,29946,30670,-2603,-7.82,30274,-2999,-9.01,29946,31250,1399-8-18
56,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,1466,4616967,228110282070,50270,50270,47760,-2510,-4.99,49410,-860,-1.71,47760,51200,1399-8-18
57,فملي,ملي‌ صنايع‌ مس‌ ايران‌,1464,4396264,86914139280,20810,19770,19770,-1040,-5.0,19980,-830,-3.99,19770,19770,1399-8-18
58,هجرت,پخش هجرت,1455,3274851,184818571673,56240,53428,59052,2812,5.0,56436,196,0.35,53428,59052,1399-8-18
59,ونوين,بانك‌اقتصادنوين‌,1438,58072880,237596132430,4290,4110,4080,-210,-4.9,4090,-200,-4.66,4080,4260,1399-8-18
60,كي بي سي,شركت كي بي سي,1367,5466007,173384709871,32120,30514,33595,1475,4.59,31721,-399,-1.24,30514,33700,1399-8-18
61,دزهراوي,داروسازي‌زهراوي‌,1346,8986410,84730895610,9330,8870,9790,460,4.93,9430,100,1.07,8870,9790,1399-8-18
62,ولساپا,ليزينگ رايان‌ سايپا,1344,33686821,111134625290,3460,3290,3330,-130,-3.76,3300,-160,-4.62,3290,3380,1399-8-18
63,بكاب,صنايع‌جوشكاب‌يزد,1340,537193,92637617990,172830,181000,167010,-5820,-3.37,172450,-380,-0.22,164190,181000,1399-8-18
64,ميدكو,هلدينگ صنايع  معدني خاورميانه,1257,12110336,271848175553,23098,23100,22390,-708,-3.07,22448,-650,-2.81,21944,23100,1399-8-18
65,زشگزا,شير و گوشت زاگرس شهركرد,1241,1134369,107453356114,103915,93524,97000,-6915,-6.65,94725,-9190,-8.84,93524,103000,1399-8-18
66,دكپسول,توليد ژلاتين كپسول ايران,1212,2821945,102345471700,35911,34116,37705,1794,5.0,36268,357,0.99,34116,37706,1399-8-18
67,كيان,صندوق س. با درآمد ثابت كيان,1197,34499027,891243951401,25818,25832,25835,17,0.07,25834,16,0.06,25830,25990,1399-8-18
68,ريشمك,توليد و صادرات ريشمك,1177,5503349,184089364183,33003,31353,34653,1650,5.0,33450,447,1.35,31353,34653,1399-8-18
69,شتران,پالايش نفت تهران,1158,11163736,114428294000,10780,10250,10250,-530,-4.92,10250,-530,-4.92,10250,10250,1399-8-18
70,ركيش,كارت اعتباري ايران كيش,1155,5347410,63452189730,12130,12340,12100,-30,-0.25,11870,-260,-2.14,11530,12400,1399-8-18
71,آوا,صندوق س.سهام آواي معيار-س,1147,6646530,43880916739,7337,7050,6530,-807,-11.0,6602,-735,-10.02,6450,7050,1399-8-18
72,كلوند,كاشي‌ الوند,1122,4069591,84372859530,19990,20900,20980,990,4.95,20730,740,3.7,19500,20980,1399-8-18
73,پاكشو,گروه صنعتي پاكشو,1118,921922,80271159240,87310,83940,86990,-320,-0.37,87110,-200,-0.23,83940,88790,1399-8-18
74,وتوصا,گروه س توسعه صنعتي ايران,1110,12417931,101663650570,8560,8140,8400,-160,-1.87,8190,-370,-4.32,8140,8550,1399-8-18
75,رانفور,خدمات‌انفورماتيك‌,1058,9047552,275233771200,30520,29120,31100,580,1.9,30420,-100,-0.33,29000,31900,1399-8-18
76,دسانكو,داروسازي سبحان انكولوژي,1021,9267962,138587138946,14927,14181,15673,746,5.0,14953,26,0.17,14181,15673,1399-8-18
77,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,1007,6151708,100362261150,17080,16230,16800,-280,-1.64,16310,-770,-4.51,16230,17000,1399-8-18
78,دبالك,مواد اوليه دارويي البرز بالك,994,5202678,71185801543,13455,12783,14127,672,4.99,13683,228,1.69,12783,14127,1399-8-18
79,واعتبار,سرمايه گذاري اعتبار ايران,992,14122508,64127007140,4470,4370,4690,220,4.92,4540,70,1.57,4250,4690,1399-8-18
80,تيپيكو,سرمايه گذاري دارويي تامين,977,3030777,149748596140,49080,46630,51530,2450,4.99,49410,330,0.67,46630,51530,1399-8-18
81,قرن,پديده شيمي قرن,970,1145154,56622375900,51730,51400,50450,-1280,-2.47,49450,-2280,-4.41,49150,51400,1399-8-18
82,وبيمهح,ح . سرمايه‌ گذاري‌ صنعت‌ بيمه‌,926,24549119,27343218870,1230,1150,1130,-100,-8.13,1110,-120,-9.76,1110,1160,1399-8-18
83,گوهر,صندوق سكه طلاي كيان,920,1908256,117876327088,67941,61147,62600,-5341,-7.86,61772,-6169,-9.08,61147,63444,1399-8-18
84,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,917,22903799,77185802630,3540,3370,3370,-170,-4.8,3370,-170,-4.8,3370,3370,1399-8-18
85,سجام,مجتمع سيمان غرب آسيا,911,3189408,37955271803,11512,11850,12087,575,4.99,11900,388,3.37,10960,12087,1399-8-18
86,خرينگ,رينگ‌سازي‌مشهد,838,1905771,75636551020,41250,39360,39190,-2060,-4.99,39690,-1560,-3.78,39190,41250,1399-8-18
87,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,836,5915391,80253073760,13650,12970,14330,680,4.98,13570,-80,-0.59,12970,14330,1399-8-18
88,حسينا,توسعه خدمات دريايي وبندري سينا,834,3137012,172564222422,60696,57410,56000,-4696,-7.74,55009,-5687,-9.37,54627,58900,1399-8-18
89,جم پيلن,پلي پروپيلن جم - جم پيلن,826,2735318,200152759570,76920,73080,74520,-2400,-3.12,73170,-3750,-4.88,73080,75500,1399-8-18
90,كاردان,صندوق س تجارت شاخصي كاردان,822,433331,55908555940,140540,133300,128060,-12480,-8.88,129020,-11520,-8.2,126700,133300,1399-8-18
91,سمازن,سيمان‌مازندران‌,803,6578532,54684803900,8490,8070,8730,240,2.83,8310,-180,-2.12,8070,8770,1399-8-18
92,خفولا,خدمات فني فولاد يزد,793,1690733,46669424688,26979,27788,27788,809,3.0,27603,624,2.31,26960,27788,1399-8-18
93,دتماد,توليدمواداوليه‌داروپخش‌,765,1558797,66503857290,42940,40800,45080,2140,4.98,42660,-280,-0.65,40800,45080,1399-8-18
94,نوري,پتروشيمي نوري,756,662494,109139261560,173410,164740,164740,-8670,-5.0,164740,-8670,-5.0,164740,164740,1399-8-18
95,پخش,پخش البرز,753,5030678,152723133633,30015,28515,31515,1500,5.0,30358,343,1.14,28515,31515,1399-8-18
96,پارس,پتروشيمي پارس,752,898733,113572889210,133020,126370,126370,-6650,-5.0,126370,-6650,-5.0,126370,126370,1399-8-18
97,وسبحان,سرمايه گذاري سبحان,750,9957500,75865014353,7951,7554,7641,-310,-3.9,7619,-332,-4.18,7554,8042,1399-8-18
98,فاما,صنعتي‌ آما,741,2264739,58695281140,24690,25920,25920,1230,4.98,25920,1230,4.98,25300,25920,1399-8-18
99,ذوب,سهامي ذوب آهن  اصفهان,741,5763462,25866417456,4724,4488,4488,-236,-5.0,4669,-55,-1.16,4488,4488,1399-8-18
100,زاگرس,پتروشيمي زاگرس,738,1237867,178732035364,151985,144386,144386,-7599,-5.0,144387,-7598,-5.0,144386,145410,1399-8-18
101,سيدكو,سرمايه گذاري توسعه صنايع سيمان,738,18507441,118440487110,6720,6480,6590,-130,-1.93,6400,-320,-4.76,6390,6680,1399-8-18
102,رتاپح,ح.تجارت الكترونيك پارسيان,738,3039785,10935935900,3920,3630,3590,-330,-8.42,3600,-320,-8.16,3570,3720,1399-8-18
103,شدوص,دوده‌ صنعتي‌ پارس‌,700,3944991,86693708760,21100,20050,22150,1050,4.98,21980,880,4.17,20050,22150,1399-8-18
104,دكوثر,داروسازي‌ كوثر,697,3937183,72419938930,18220,17310,19130,910,4.99,18390,170,0.93,17310,19130,1399-8-18
105,كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,690,858206,40292513860,48020,47900,45620,-2400,-5.0,47170,-850,-1.77,45620,49000,1399-8-18
106,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,674,8715729,86547188970,10450,9930,9930,-520,-4.98,10030,-420,-4.02,9930,9930,1399-8-18
107,دعبيد,لابراتوارداروسازي‌  دكترعبيدي‌,667,1301222,38735201730,29200,27740,30660,1460,5.0,29610,410,1.4,27740,30660,1399-8-18
108,شخارك,پتروشيمي‌ خارك‌,663,2971144,106170788690,37610,35730,35730,-1880,-5.0,35730,-1880,-5.0,35730,36490,1399-8-18
109,دامين,داروسازي‌ امين‌,662,4848239,59609943080,11910,11320,12500,590,4.95,12300,390,3.27,11320,12500,1399-8-18
110,چكارن,كارتن‌ ايران‌,658,5478389,16609036990,3180,3030,3030,-150,-4.72,3130,-50,-1.57,3030,3080,1399-8-18
111,وسپه,سرمايه‌گذاري‌ سپه‌,648,13570730,157568086480,12220,11610,11620,-600,-4.91,11610,-610,-4.99,11610,11890,1399-8-18
112,كاريس,صندوق س.سپهر كاريزما-س,646,224266,35157721691,167695,166797,155477,-12218,-7.29,156768,-10927,-6.52,153000,166797,1399-8-18
113,وسكاب,س.ص.بازنشستگي كاركنان بانكها,636,15469422,90220210980,6130,5870,5830,-300,-4.89,5830,-300,-4.89,5830,5920,1399-8-18
114,سمگا,گروه سرمايه گذاري ميراث فرهنگي,636,4439313,78269273716,18507,17600,17582,-925,-5.0,17631,-876,-4.73,17582,18225,1399-8-18
115,داوه,داروسازي آوه سينا,624,3178694,53343023840,16443,15621,17265,822,5.0,16781,338,2.06,15621,17265,1399-8-18
116,دتوزيع,توزيع دارو پخش,615,771027,30805803602,39294,37330,41258,1964,5.0,39700,406,1.03,37330,41258,1399-8-18
117,شپاكسا,پاكسان‌,610,2951552,72073055890,25600,24500,24710,-890,-3.48,24420,-1180,-4.61,24320,25400,1399-8-18
118,دجابر,داروسازي‌ جابرابن‌حيان‌,597,1221682,45015065920,37100,35250,38950,1850,4.99,36870,-230,-0.62,35250,38950,1399-8-18
119,دشيري,شيرين دارو,594,450169,78900047116,176215,170929,179600,3385,1.92,175268,-947,-0.54,170929,181501,1399-8-18
120,شلعابح,ح . لعابيران‌,582,5078772,18035935260,3820,3580,3630,-190,-4.97,3550,-270,-7.07,3450,3760,1399-8-18
121,شتوكا,توكا رنگ فولاد سپاهان,579,1466862,40104301530,26093,25311,27397,1304,5.0,27047,954,3.66,25311,27397,1399-8-18
122,وبانك,سرمايه گذاري گروه توسعه ملي,567,11370615,101653298100,9410,8940,8940,-470,-4.99,8940,-470,-4.99,8940,8940,1399-8-18
123,تليسه,دامداري تليسه نمونه,566,18919763,80749548484,4065,4268,4268,203,4.99,4268,203,4.99,4268,4268,1399-8-18
124,ثاميد,توسعه و عمران اميد,565,5231224,11404068320,2290,2180,2180,-110,-4.8,2260,-30,-1.31,2180,2180,1399-8-18
125,غصينو,صنعتي مينو,546,3786708,172938954360,43496,45670,45670,2174,5.0,45670,2174,5.0,45670,45670,1399-8-18
126,شگويا,پتروشيمي تندگويان,540,3465856,34727877120,10547,10020,10020,-527,-5.0,10356,-191,-1.81,10020,10020,1399-8-18
127,وپارس,بانك‌پارسيان‌,535,7352336,20954157600,2990,2850,2850,-140,-4.68,2960,-30,-1.0,2850,2850,1399-8-18
128,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,535,317571,41821357260,144900,135500,130600,-14300,-9.87,131690,-13210,-9.12,130410,135500,1399-8-18
129,صبا,سرمايه گذاري صبا تامين,530,4543466,35220948432,8160,7752,7752,-408,-5.0,8033,-127,-1.56,7752,7752,1399-8-18
130,ولراز,ليزينگ رازي,528,1135384,27666667997,24466,23900,23750,-716,-2.93,24368,-98,-0.4,23733,25199,1399-8-18
131,وپاسار,بانك  پاسارگاد,525,8997537,76569039870,8950,8510,8510,-440,-4.92,8650,-300,-3.35,8510,8510,1399-8-18
132,سرچشمه,سرمايه گذاري مس سرچشمه,523,4700969,31834071569,7127,6771,6870,-257,-3.61,6881,-246,-3.45,6771,6870,1399-8-18
133,تسه9906,امتياز تسهيلات مسكن شهريور99,521,5112,3824481135,768582,750509,741500,-27082,-3.52,748138,-20444,-2.66,730310,779980,1399-8-18
134,حكشتي,كشتيراني جمهوري اسلامي ايران,517,4428816,108816009120,25860,24570,24570,-1290,-4.99,24580,-1280,-4.95,24570,24570,1399-8-18
135,شبندر,پالايش نفت بندرعباس,515,1505839,36471420580,25490,24220,24220,-1270,-4.98,25060,-430,-1.69,24220,24220,1399-8-18
136,خزر,فنرسازي‌زر,514,5651647,70461687050,11920,12120,12510,590,4.95,12470,550,4.61,12000,12510,1399-8-18
137,دي,بانك دي,514,565549,23388844444,43532,41356,41356,-2176,-5.0,42981,-551,-1.27,41356,41356,1399-8-18
138,دلقما,دارويي‌ لقمان‌,513,1809600,59572032000,34650,32920,32920,-1730,-4.99,32920,-1730,-4.99,32920,32920,1399-8-18
139,زعف9908پ10,زعفران9908نگين طلاي سرخ(پ),508,420016,34338160084,82190,81200,79000,-3190,-3.88,81754,-436,-0.53,78081,84282,1399-8-18
140,آتيمس,صندوق س.آرمان آتيه درخشان مس-س,505,283886,47642334674,174274,175999,170000,-4274,-2.45,167822,-6452,-3.7,160200,175999,1399-8-18
141,وخارزم,سرمايه گذاري خوارزمي,504,9225512,74726647200,8520,8100,8100,-420,-4.93,8100,-420,-4.93,8100,8100,1399-8-18
142,سخند2,صندوق س.سپهرخبرگان نفت-د,500,50000000,50000000,10002,1,1,-10001,-99.99,1,-10001,-99.99,1,1,1399-8-18
143,رتاپ,تجارت الكترونيك  پارسيان,494,3925465,22614920830,6060,5760,5770,-290,-4.79,5920,-140,-2.31,5760,5870,1399-8-18
144,دسبحان,سبحان دارو,486,1529975,26314019250,16810,15970,17650,840,5.0,17010,200,1.19,15970,17650,1399-8-18
145,غگرجي,بيسكويت‌  گرجي‌,483,2131221,51233758680,25200,23940,24750,-450,-1.79,24040,-1160,-4.6,23940,25200,1399-8-18
146,ياقوت,صندوق س ياقوت آگاه-ثابت,473,21365016,238990293491,11184,11199,11190,6,0.05,11186,2,0.02,11186,11199,1399-8-18
147,ددام,داروسازي زاگرس فارمد پارس,472,2226819,30295685690,13260,12600,13920,660,4.98,13460,200,1.51,12600,13920,1399-8-18
148,كپشيرح,ح . پشم‌شيشه‌ايران‌,471,1992301,19170559559,9774,9100,10000,226,2.31,9622,-152,-1.56,9100,10100,1399-8-18
149,آپ,آسان پرداخت پرشين,470,1411280,19890696150,14770,14110,14200,-570,-3.86,14490,-280,-1.9,14040,14690,1399-8-18
150,دروز,داروسازي‌ روزدارو,468,1708362,31945664040,18460,17540,19380,920,4.98,18610,150,0.81,17540,19380,1399-8-18
151,كگل,معدني و صنعتي گل گهر,463,8757969,125852014530,15120,14370,14370,-750,-4.96,14370,-750,-4.96,14370,14370,1399-8-18
152,دالبر,البرزدارو,458,1679114,31186231980,18270,17360,19180,910,4.98,18460,190,1.04,17360,19180,1399-8-18
153,كمرجان,بازرگاني و توليدي مرجان كار,454,466298,27804417144,56789,59628,59628,2839,5.0,58222,1433,2.52,59628,59628,1399-8-18
154,ختوقا,قطعات‌ اتومبيل‌ ايران‌,441,6341439,19658460900,3260,3100,3100,-160,-4.91,3190,-70,-2.15,3100,3100,1399-8-18
155,فخوز,فولاد  خوزستان,441,7862086,255753657580,34240,32530,32530,-1710,-4.99,32530,-1710,-4.99,32530,32530,1399-8-18
156,تسه9902,امتياز تسهيلات مسكن ارديبهشت99,440,9821,7335273303,770645,785000,747068,-23577,-3.06,746897,-23748,-3.08,732113,785000,1399-8-18
157,مارون,پتروشيمي مارون,431,173747,20766654825,125105,118850,120040,-5065,-4.05,123844,-1261,-1.01,118850,121000,1399-8-18
158,انرژي3,سايراشخاص بورس انرژي,430,117289,38575179210,346200,328890,328890,-17310,-5.0,337740,-8460,-2.44,328890,328890,1399-8-18
159,آرمان,بيمه آرمان,423,6801510,46348724699,6503,6800,6828,325,5.0,6814,311,4.78,6511,6828,1399-8-18
160,وخاور,بانك خاورميانه,423,6810141,62333317900,9590,9120,9120,-470,-4.9,9150,-440,-4.59,9120,9400,1399-8-18
161,چكاپا,گروه صنايع كاغذ پارس,418,5281252,26195009920,5220,4960,4960,-260,-4.98,5070,-150,-2.87,4960,4960,1399-8-18
162,ساينا,صنايع بهداشتي ساينا,412,122189,20255438339,173215,175000,164555,-8660,-5.0,170096,-3119,-1.8,164555,175000,1399-8-18
163,اطلس,صندوق س.توسعه اندوخته آينده-س,400,165776,27283337616,170395,168006,162100,-8295,-4.87,164580,-5815,-3.41,161000,170000,1399-8-18
164,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,396,2216374,72438808990,34400,32680,32690,-1710,-4.97,32680,-1720,-5.0,32680,34200,1399-8-18
165,درهآور,دارويي ره آورد تامين,393,1013284,31381580234,30184,28675,31693,1509,5.0,30667,483,1.6,28675,31693,1399-8-18
166,هبركت912,اختيارف ت بركت-22100-99/12/17,389,702717,6122773221,8190,8713,8713,523,6.39,8713,523,6.39,8713,8713,1399-8-18
167,حتوكا,حمل‌ونقل‌توكا,387,1853012,37523493000,19290,20250,20250,960,4.98,20010,720,3.73,20250,20250,1399-8-18
168,پتاير,ايران‌ تاير,384,572687,50000702910,91530,86960,87520,-4010,-4.38,87310,-4220,-4.61,86960,90000,1399-8-18
169,شفا,سرمايه گذاري شفادارو,382,427377,26121297320,59410,56440,62380,2970,5.0,60280,870,1.46,56440,62380,1399-8-18
170,كاما,باما,382,380744,55162190720,152500,144880,144880,-7620,-5.0,145250,-7250,-4.75,144880,144880,1399-8-18
171,زكوثر,سرمايه گذاري كشاورزي كوثر,381,1123815,18644493950,17460,16590,16590,-870,-4.98,17110,-350,-2.0,16590,16610,1399-8-18
172,سفارود,كارخانه فارسيت درود,377,4155123,37799153931,8919,9097,9097,178,2.0,9097,178,2.0,9097,9097,1399-8-18
173,غزر,صنعتي زر ماكارون,362,356978,15881951220,46830,44490,44490,-2340,-5.0,46020,-810,-1.73,44490,44490,1399-8-18
174,وآوا,سرمايه گذاري آوا نوين,359,2054425,22652036432,11558,10981,11290,-268,-2.32,11301,-257,-2.22,10981,11379,1399-8-18
175,دارو,كارخانجات‌داروپخش‌,357,452338,24425848040,52950,50310,55590,2640,4.99,53460,510,0.96,50310,55590,1399-8-18
176,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,356,6372929,44291856550,7310,6950,6950,-360,-4.92,6960,-350,-4.79,6950,6950,1399-8-18
177,سيستم,همكاران سيستم,354,666621,18737069610,27660,26280,28970,1310,4.74,27830,170,0.61,26280,29040,1399-8-18
178,دكيمي,كيميدارو,349,1560013,35577743160,22500,21380,23620,1120,4.98,22710,210,0.93,21380,23620,1399-8-18
179,دابور,داروسازي‌ ابوريحان‌,345,359423,15726907990,42420,40300,44540,2120,5.0,42830,410,0.97,40300,44540,1399-8-18
180,اعتلا,شركت سرمايه گذاري اعتلاء البرز,341,2350282,21992151088,9800,9310,9540,-260,-2.65,9595,-205,-2.09,9310,9598,1399-8-18
181,كگازح,ح . شيشه‌ و گاز,332,1019876,13203931410,13150,13020,13000,-150,-1.14,12950,-200,-1.52,12650,13290,1399-8-18
182,پرديس,سرمايه گذاري پرديس,330,4335969,27583424980,6680,6350,6350,-330,-4.94,6490,-190,-2.84,6350,6530,1399-8-18
