,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
176,شسپا,نفت سپاهان,2338,9359894,245416624600,25410,25800,26680,1270,5.0,26220,810,3.19,24810,26680,1399-9-15
177,اميد,تامين سرمايه اميد,2337,22876006,302897056100,12630,13260,13260,630,4.99,13240,610,4.83,12730,13260,1399-9-15
178,كپشيرح,ح . پشم‌شيشه‌ايران‌,2336,8920122,121830521307,13462,13400,13580,118,0.88,13658,196,1.46,12451,14120,1399-9-15
179,وسينا,بانك سينا,2325,17905514,235686430150,13020,13380,13270,250,1.92,13160,140,1.08,13000,13380,1399-9-15
180,تماوند,تامين سرمايه دماوند,2293,18978940,265309870108,14100,13400,14290,190,1.35,13979,-121,-0.86,13395,14440,1399-9-15
181,فنورد,نوردوقطعات‌ فولادي‌,2280,924303,161211151400,174240,165550,180000,5760,3.31,174410,170,0.1,165550,180500,1399-9-15
182,خچرخش,چرخشگر,2247,7336610,135069408820,18400,18500,18410,10,0.05,18410,10,0.05,18000,19050,1399-9-15
183,كپارس,كاشي‌ پارس‌,2245,1824247,285270567560,150660,154400,158190,7530,5.0,156380,5720,3.8,147000,158190,1399-9-15
184,وايران,ليزينگ ايرانيان,2244,16656328,214492773200,12290,12800,12900,610,4.96,12880,590,4.8,12400,12900,1399-9-15
185,ثاباد,توريستي ورفاهي آبادگران ايران,2220,4353253,131528455930,30590,29950,30600,10,0.03,30210,-380,-1.24,29070,31400,1399-9-15
186,ثباغ,شهر سازي و خانه سازي باغميشه,2218,4896941,119837255106,24946,24000,24400,-546,-2.19,24472,-474,-1.9,23710,25300,1399-9-15
187,ميهن,بيمه ميهن,2213,23882544,146894257832,6061,5990,6150,89,1.47,6151,90,1.48,5990,6250,1399-9-15
