,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
74,حتايد,تايدواترخاورميانه,1450,6132607,153372605820,25330,25580,24830,-500,-1.97,25010,-320,-1.26,24830,26100,1399-12-3
75,آگاس,صندوق س.هستي بخش آگاه-س,1448,2188859,138846060694,65049,64100,63305,-1744,-2.68,63433,-1616,-2.48,63300,64100,1399-12-3
76,خمهر,مهركام‌پارس‌,1417,31212328,79085283020,2540,2490,2490,-50,-1.97,2530,-10,-0.39,2490,2630,1399-12-3
77,آبادا,توليد نيروي برق آبادان,1401,964742,13934645100,14730,14440,14440,-290,-1.97,14650,-80,-0.54,14440,14500,1399-12-3
78,وسرمد,بيمه  سرمد,1357,16701291,119389382683,7138,7494,6853,-285,-3.99,7149,11,0.15,6853,7494,1399-12-3
79,وحكمت,بيمه حكمت صبا,1233,11859350,49422845984,4191,4250,4108,-83,-1.98,4167,-24,-0.57,4108,4290,1399-12-3
80,ثشرق,سرمايه گذاري مسكن شمال شرق,1230,12721622,80258439030,6420,6310,6300,-120,-1.87,6310,-110,-1.71,6300,6420,1399-12-3
81,پارند,صندوق س. پارند پايدار سپهر,1215,44166251,498936142150,11290,11309,11296,6,0.05,11297,7,0.06,11295,11309,1399-12-3
82,كچاد,معدني‌وصنعتي‌چادرملو,1209,6248758,121249806180,19760,19490,19370,-390,-1.97,19400,-360,-1.82,19370,19800,1399-12-3
83,كگل,معدني و صنعتي گل گهر,1201,9694702,172412154410,18130,18000,17770,-360,-1.99,17780,-350,-1.93,17770,18100,1399-12-3
84,وسين,بيمه سينا,1201,6754941,142426786431,21653,21959,20571,-1082,-5.0,21085,-568,-2.62,20571,21999,1399-12-3
85,فلات,گروه صنايع معادن فلات ايرانيان,1184,6306235,86063701691,13765,14100,13350,-415,-3.01,13647,-118,-0.86,13215,14200,1399-12-3
86,چكاوهح,ح . صنايع‌كاغذسازي‌كاوه‌,1183,7431686,78362405650,10830,10700,10400,-430,-3.97,10540,-290,-2.68,10400,10970,1399-12-3
87,لسرما,سرما آفرين‌,1160,2600673,74037512590,28830,29800,28260,-570,-1.98,28470,-360,-1.25,28260,29800,1399-12-3
88,فنورد,نوردوقطعات‌ فولادي‌,1156,545483,123250757600,230090,225490,225490,-4600,-2.0,225950,-4140,-1.8,225490,230080,1399-12-3
89,شصدف,صنعتي دوده فام,1127,79966,2395541462,28262,29957,29957,1695,6.0,28338,76,0.27,29957,29957,1399-12-3
90,كيان,صندوق س. با درآمد ثابت كيان,1116,13300779,362576955024,27245,27257,27262,17,0.06,27260,15,0.06,27257,27262,1399-12-3
91,بموتو,موتوژن‌,1113,1428414,83105769810,59100,58040,57920,-1180,-2.0,58180,-920,-1.56,57920,60000,1399-12-3
92,ونيرو,سرمايه‌گذاري‌نيرو,1110,26836547,74751918850,2830,2800,2780,-50,-1.77,2790,-40,-1.41,2780,2860,1399-12-3
93,وتوس,توسعه‌شهري‌توس‌گستر,1098,5420390,85107419330,15990,15690,15680,-310,-1.94,15700,-290,-1.81,15680,16000,1399-12-3
94,لخزر,پارس‌ خزر,1067,327091,63072871540,196060,192140,192140,-3920,-2.0,192830,-3230,-1.65,192140,197150,1399-12-3
95,طلا,صندوق س.پشتوانه طلاي لوتوس,1059,1270869,103481706045,83004,80680,79999,-3005,-3.62,81426,-1578,-1.9,79999,82742,1399-12-3
96,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1017,4370798,38642141539,9077,8991,8774,-303,-3.34,8841,-236,-2.6,8752,9039,1399-12-3
97,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1014,8510073,100176439640,12010,11770,11770,-240,-2.0,11800,-210,-1.75,11770,11980,1399-12-3
98,تنوين,تامين سرمايه نوين,976,7628505,48611070990,6290,6170,6500,210,3.34,6370,80,1.27,6170,6590,1399-12-3
99,حسينا,توسعه خدمات دريايي وبندري سينا,941,814617,57177222034,68870,67910,69500,630,0.91,70189,1319,1.92,67910,71390,1399-12-3
100,شبندر,پالايش نفت بندرعباس,937,6954492,174001389840,25530,25020,25020,-510,-2.0,25020,-510,-2.0,25020,25020,1399-12-3
101,صبا,سرمايه گذاري صبا تامين,906,7708923,56562905834,7486,7337,7337,-149,-1.99,7414,-72,-0.96,7337,7400,1399-12-3
102,افق,فروشگاههاي زنجيره اي افق كوروش,894,604193,46885164370,78470,77220,77590,-880,-1.12,78030,-440,-0.56,76990,79490,1399-12-3
103,واحصا,احياء صنايع خراسان,874,2382888,175216443631,71165,74723,68319,-2846,-4.0,73531,2366,3.32,68319,74723,1399-12-3
104,كفرا,فراورده‌ هاي‌ نسوزايران‌,874,1821111,90875065890,47100,49920,49920,2820,5.99,49900,2800,5.94,48820,49920,1399-12-3
105,ارزش,صندوق س ارزش آفرين بيدار-سهام,862,6844085,64280796350,9730,9530,9350,-380,-3.91,9390,-340,-3.49,9350,9580,1399-12-3
106,وهنر,گروه توسعه هنر ايران,841,7301458,74314239524,9882,10178,10178,296,3.0,10178,296,3.0,10178,10178,1399-12-3
107,تليسه,دامداري تليسه نمونه,836,7846115,35723570260,4642,4550,4550,-92,-1.98,4577,-65,-1.4,4550,4640,1399-12-3
108,سپ,پرداخت الكترونيك سامان كيش,815,2972776,52423344770,17760,17440,17880,120,0.68,17630,-130,-0.73,17410,18250,1399-12-3
109,قچار,فراوردههاي غذايي وقند چهارمحال,812,1046523,100179330439,94167,96700,92284,-1883,-2.0,95726,1559,1.66,92284,99000,1399-12-3
110,فالوم,آلومتك‌,812,2463426,92227586160,38026,37266,37900,-126,-0.33,37439,-587,-1.54,37266,38959,1399-12-3
111,زاگرس,پتروشيمي زاگرس,802,1185085,219149589475,188465,187710,184696,-3769,-2.0,184923,-3542,-1.88,184696,187750,1399-12-3
112,نوري,پتروشيمي نوري,773,853217,43814292610,52390,51350,51350,-1040,-1.99,51920,-470,-0.9,51350,51380,1399-12-3
113,زماهان,مجتمع توليد گوشت مرغ ماهان,770,2528123,49649775818,19867,19950,19470,-397,-2.0,19650,-217,-1.09,19470,19950,1399-12-3
114,تسه9910,امتياز تسهيلات مسكن دي99,764,10914,6530286694,624304,600120,594000,-30304,-4.85,598340,-25964,-4.16,593089,639935,1399-12-3
115,وبوعلي,سرمايه‌گذاري‌بوعلي‌,760,9125523,52948841690,5900,5790,5790,-110,-1.86,5800,-100,-1.69,5790,5970,1399-12-3
116,پاكشو,گروه صنعتي پاكشو,751,793154,62135790230,79580,78020,79400,-180,-0.23,78790,-790,-0.99,77990,79890,1399-12-3
117,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,744,3554674,45208426540,12860,12620,12670,-190,-1.48,12730,-130,-1.01,12610,13240,1399-12-3
118,فارس,صنايع پتروشيمي خليج فارس,742,5890217,52717442150,9130,8950,8950,-180,-1.97,9050,-80,-0.88,8950,8950,1399-12-3
119,ثالوند,سرمايه گذاري مسكن الوند,729,3948157,140255013902,35372,36000,34665,-707,-2.0,35524,152,0.43,34665,36000,1399-12-3
120,ضخود2007,اختيارخ خودرو-3000-1400/02/08,722,29656,4296820000,181,185,147,-34,-18.78,145,-36,-19.89,138,185,1399-12-3
121,ارفع,شركت آهن و فولاد ارفع,714,4241404,54040618674,12987,12850,12728,-259,-1.99,12770,-217,-1.67,12728,13000,1399-12-3
122,كيميا,معدني كيمياي زنجان گستران,712,3076491,61731898003,20296,20300,19891,-405,-2.0,20066,-230,-1.13,19891,20300,1399-12-3
123,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,705,3082395,52202467460,17140,17140,16800,-340,-1.98,16940,-200,-1.17,16800,17200,1399-12-3
124,بالاس,مهندسي ساختمان تاسيسات راه آهن,697,589388,35819033196,61480,60760,60251,-1229,-2.0,60965,-515,-0.84,60251,63000,1399-12-3
125,رانفور,خدمات‌انفورماتيك‌,694,1333678,33690298050,25640,26150,25130,-510,-1.99,25490,-150,-0.59,25130,26150,1399-12-3
126,رتاپ,تجارت الكترونيك  پارسيان,693,4222370,26454213060,6380,6380,6260,-120,-1.88,6320,-60,-0.94,6260,6380,1399-12-3
127,تسه9908,امتياز تسهيلات مسكن آبان99,691,12967,7666036544,612882,583000,585000,-27882,-4.55,591196,-21686,-3.54,582238,620000,1399-12-3
128,كمينا,شيشه سازي مينا,690,1729314,46814241981,28298,28990,27199,-1099,-3.88,27071,-1227,-4.34,26884,28990,1399-12-3
129,شفن,پتروشيمي فناوران,685,231576,64642761120,284550,282010,278870,-5680,-2.0,280930,-3620,-1.27,278860,282010,1399-12-3
130,بميلا,توسعه بازرگاني آهن وفولادميلاد,678,2584883,47501160971,19226,19000,18265,-961,-5.0,18377,-849,-4.42,18265,19449,1399-12-3
131,غسالم,سالمين‌,673,6458908,27456726590,4330,4250,4250,-80,-1.85,4290,-40,-0.92,4250,4300,1399-12-3
132,شنفت,نفت‌ پارس‌,665,471119,24025911310,51030,50010,50200,-830,-1.63,51010,-20,-0.04,50010,53390,1399-12-3
133,كاردان,صندوق س تجارت شاخصي كاردان,664,431542,64905328500,155870,153000,149650,-6220,-3.99,150400,-5470,-3.51,149640,153000,1399-12-3
134,آوا,صندوق س.سهام آواي معيار-س,663,7446717,51675304941,7218,7000,6930,-288,-3.99,6939,-279,-3.87,6930,7000,1399-12-3
135,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,659,1823018,69293134420,38030,38000,38000,-30,-0.08,38010,-20,-0.05,38000,38240,1399-12-3
136,ستران,سيمان‌ تهران‌,657,1624448,45455441430,28540,28400,27970,-570,-2.0,28030,-510,-1.79,27970,28400,1399-12-3
137,سخوز,سيمان خوزستان,657,1962953,44143232600,22870,22420,22420,-450,-1.97,22520,-350,-1.53,22420,23090,1399-12-3
138,واحيا,م .صنايع و معادن احياء سپاهان,654,1911330,283144219937,148713,148713,145739,-2974,-2.0,148140,-573,-0.39,145739,150500,1399-12-3
139,شپترو,پتروشيمي آبادان,653,7282983,29701324067,4153,4096,4070,-83,-2.0,4078,-75,-1.81,4070,4150,1399-12-3
140,وكارح,ح . بانك‌ كارآفرين‌,651,32072537,37935739590,1220,1220,1180,-40,-3.28,1180,-40,-3.28,1180,1220,1399-12-3
141,دماوند,توليد نيروي برق دماوند,648,539826,26980813390,50760,51000,49745,-1015,-2.0,50379,-381,-0.75,49745,51000,1399-12-3
142,شپنا,پالايش نفت اصفهان,630,3414276,42985734840,12840,12590,12590,-250,-1.95,12750,-90,-0.7,12590,12590,1399-12-3
143,فولاژ,فولاد آلياژي ايران,628,2420829,37200963810,15560,15250,15250,-310,-1.99,15440,-120,-0.77,15250,15880,1399-12-3
144,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,626,508114,23143844630,46180,45610,45260,-920,-1.99,45880,-300,-0.65,45260,46950,1399-12-3
145,شبهرن,نفت‌ بهران‌,624,1054473,58627377560,56710,55590,55580,-1130,-1.99,55600,-1110,-1.96,55580,56000,1399-12-3
146,مرقام,ايران‌ارقام‌,622,2139579,36900053090,17570,17570,17220,-350,-1.99,17320,-250,-1.42,17220,17700,1399-12-3
147,شتران,پالايش نفت تهران,617,11606330,105385476400,9260,9080,9080,-180,-1.94,9100,-160,-1.73,9080,9080,1399-12-3
148,لوتوس,تامين سرمايه لوتوس پارسيان,602,1435300,14930372500,10220,10080,10350,130,1.27,10270,50,0.49,10080,10770,1399-12-3
149,كاوه,فولاد كاوه جنوب كيش,581,5504499,97507154630,18070,17920,17710,-360,-1.99,17710,-360,-1.99,17710,17920,1399-12-3
150,خودرو,ايران‌ خودرو,579,6408927,17240013630,2740,2690,2690,-50,-1.82,2730,-10,-0.36,2690,2690,1399-12-3
151,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,577,1590843,38804425090,24850,24360,24360,-490,-1.97,24480,-370,-1.49,24360,24830,1399-12-3
152,سصوفي,سيمان‌ صوفيان‌,577,3582974,60108656770,17100,16760,16760,-340,-1.99,16780,-320,-1.87,16760,16890,1399-12-3
153,دشيري,شيرين دارو,575,160686,38593103031,241150,248384,236327,-4823,-2.0,240177,-973,-0.4,236327,248384,1399-12-3
154,وپارس,بانك‌پارسيان‌,573,32973209,112768374780,3480,3420,3420,-60,-1.72,3430,-50,-1.44,3420,3420,1399-12-3
155,سهگمت,سيمان‌هگمتان‌,556,1614852,43784300370,27220,28000,26680,-540,-1.98,27130,-90,-0.33,26680,28180,1399-12-3
156,غگل,گلوكوزان‌,556,5445725,19931353500,3730,3660,3660,-70,-1.88,3700,-30,-0.8,3660,3660,1399-12-3
157,ساينا,صنايع بهداشتي ساينا,547,165670,27192345533,161787,161340,164000,2213,1.37,163035,1248,0.77,158552,166600,1399-12-3
158,زنگان,صنعت روي زنگان,547,368940,39729879601,109631,107441,107439,-2192,-2.0,108046,-1585,-1.45,107439,109640,1399-12-3
159,غگلپا,شير پاستوريزه پگاه گلپايگان,540,614611,43473884871,72067,70626,70626,-1441,-2.0,70869,-1198,-1.66,70626,72000,1399-12-3
160,ثشاهد,سرمايه‌ گذاري‌ شاهد,535,2485013,49691081380,20390,20000,19990,-400,-1.96,20000,-390,-1.91,19990,20200,1399-12-3
161,معيار,سرمايه گذاري معيار صنعت پارس,535,890822,38603644854,42252,43519,43519,1267,3.0,43335,1083,2.56,42463,43519,1399-12-3
162,فسازان,غلتك سازان سپاهان,531,1205794,41256298760,34800,34200,34110,-690,-1.98,34300,-500,-1.44,34110,35490,1399-12-3
163,كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,526,1618128,37081547080,23330,22870,22870,-460,-1.97,23010,-320,-1.37,22870,23330,1399-12-3
164,البرز,بيمه البرز,526,8872048,33295478940,3820,3760,3750,-70,-1.83,3770,-50,-1.31,3750,3820,1399-12-3
165,وملل,اعتباري ملل,517,6533530,95939204410,14982,14684,14683,-299,-2.0,14684,-298,-1.99,14683,14969,1399-12-3
166,قرن,پديده شيمي قرن,514,627146,40201913180,65350,65000,64050,-1300,-1.99,64340,-1010,-1.55,64050,65000,1399-12-3
167,اوان,مبين وان كيش,512,1088337,54314289553,49717,51000,50900,1183,2.38,49906,189,0.38,48771,51010,1399-12-3
168,دلرح,ح . داروسازي‌ اكسير,510,1323004,37545585000,28310,28050,28470,160,0.57,28380,70,0.25,27450,28700,1399-12-3
169,تسه9909,امتياز تسهيلات مسكن آذر99,509,5762,3421236115,618777,588000,588000,-30777,-4.97,593758,-25019,-4.04,587839,626997,1399-12-3
170,شوينده,مديريت صنعت شوينده ت.ص.بهشهر,500,665519,21713886070,33230,32580,32570,-660,-1.99,32960,-270,-0.81,32570,33400,1399-12-3
171,چكارن,كارتن‌ ايران‌,500,9264942,34841870140,3830,3760,3760,-70,-1.83,3780,-50,-1.31,3760,3800,1399-12-3
172,وتجارت,بانك تجارت,497,6011344,16531196000,2800,2750,2750,-50,-1.79,2790,-10,-0.36,2750,2750,1399-12-3
173,سكه0012پ01,سكه تمام بهارتحويلي 1روزه رفاه,491,182100,199862587600,1137777,1119972,1094200,-43577,-3.83,1097543,-40234,-3.54,1090000,1119972,1399-12-3
174,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,488,269108,35371819240,136170,134850,131420,-4750,-3.49,131440,-4730,-3.47,130730,134850,1399-12-3
175,فباهنر,مس‌ شهيدباهنر,487,532484,28186101140,53880,53890,52810,-1070,-1.99,53360,-520,-0.97,52810,53900,1399-12-3
176,سرچشمه,سرمايه گذاري مس سرچشمه,479,2527588,17261252876,6942,6949,6804,-138,-1.99,6902,-40,-0.58,6804,6999,1399-12-3
177,كگاز,شيشه‌ و گاز,478,1510483,28566206330,19280,18900,18900,-380,-1.97,19070,-210,-1.09,18900,19000,1399-12-3
178,وارس,سرمايه گذاري ارس صبا,478,1892976,28566317352,15296,14991,15200,-96,-0.63,15091,-205,-1.34,14991,15636,1399-12-3
179,فنرژي,گسترش صنايع انرژي آذرآب,475,1281577,25170811710,19294,19678,19679,385,2.0,19640,346,1.79,19220,19679,1399-12-3
180,ثباغ,شهر سازي و خانه سازي باغميشه,475,1579075,25089510751,16188,16000,15865,-323,-2.0,16034,-154,-0.95,15865,16330,1399-12-3
181,خساپا,سايپا,466,7752883,18761976860,2460,2420,2420,-40,-1.63,2450,-10,-0.41,2420,2420,1399-12-3
