,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
55,غگيلا,شيرپاستوريزه پگاه گيلان,6760,102562,1808578308,16795,17634,17634,839,5.0,16824,29,0.17,17634,17634,1399-8-28
56,تنوينح,ح . تامين سرمايه نوين,6701,25843228,121903196550,4789,4810,4800,11,0.23,4717,-72,-1.5,4500,4970,1399-8-28
57,قنيشا,قند  نيشابور,6686,12926736,1018438131320,75510,77700,79280,3770,4.99,78790,3280,4.34,75500,79280,1399-8-28
58,ولساپا,ليزينگ رايان‌ سايپا,6606,105767375,438556566910,4060,4120,4220,160,3.94,4150,90,2.22,4010,4250,1399-8-28
59,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,6589,17186240,347528177290,20230,20990,19960,-270,-1.33,20220,-10,-0.05,19460,21230,1399-8-28
60,وبيمهح,ح . سرمايه‌ گذاري‌ صنعت‌ بيمه‌,6437,197209633,236428370360,1180,1210,1200,20,1.69,1200,20,1.69,1170,1230,1399-8-28
61,ساوه,سيمان ساوه,6408,3061001,145512471975,45875,46500,48168,2293,5.0,47538,1663,3.63,45320,48168,1399-8-28
62,بجهرم,توسعه مولد نيروگاهي جهرم,6089,72495543,277724148408,3698,3740,3882,184,4.98,3831,133,3.6,3730,3882,1399-8-28
63,وتوصا,گروه س توسعه صنعتي ايران,6031,41515017,442376097180,10520,11040,10800,280,2.66,10660,140,1.33,10100,11040,1399-8-28
64,خريخت,صنايع‌ريخته‌گري‌ايران‌,5761,81382069,351896462740,4170,4240,4370,200,4.8,4320,150,3.6,4180,4370,1399-8-28
65,وملل,اعتباري ملل,5715,46279942,678959956155,14545,14700,14821,276,1.9,14671,126,0.87,14200,15080,1399-8-28
66,ثباغ,شهر سازي و خانه سازي باغميشه,5702,17111455,463309617418,28399,26980,26980,-1419,-5.0,27076,-1323,-4.66,26980,27965,1399-8-28
67,تماوند,تامين سرمايه دماوند,5603,55801125,741972896226,13754,13067,13670,-84,-0.61,13297,-457,-3.32,13067,13830,1399-8-28
68,زدشت,كشت و صنعت دشت خرم دره,5527,14837503,535453572736,34941,36199,36900,1959,5.61,36088,1147,3.28,34941,37100,1399-8-28
69,كگاز,شيشه‌ و گاز,5460,12253712,284140490730,24050,25240,22860,-1190,-4.95,23190,-860,-3.58,22850,25240,1399-8-28
70,وتوس,توسعه‌شهري‌توس‌گستر,5398,22657055,697814706420,32200,30590,30590,-1610,-5.0,30800,-1400,-4.35,30590,32200,1399-8-28
71,وبصادر,بانك صادرات ايران,5358,164520550,531338183820,3080,3230,3230,150,4.87,3230,150,4.87,3200,3230,1399-8-28
72,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,5323,55364581,852642808080,14690,15420,15420,730,4.97,15400,710,4.83,15040,15420,1399-8-28
73,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5251,111976449,426603958260,3640,3770,3820,180,4.95,3810,170,4.67,3750,3820,1399-8-28
74,حسير,ريل سير كوثر,5117,20966192,380224088951,17759,18400,18646,887,4.99,18135,376,2.12,17397,18646,1399-8-28
75,شيران,س. صنايع‌شيميايي‌ايران,5015,15886327,472185122000,28730,28990,30160,1430,4.98,29720,990,3.45,28520,30160,1399-8-28
76,حفارس,حمل و نقل بين المللي خليج فارس,4841,53434725,232443784960,4330,4300,4480,150,3.46,4350,20,0.46,4190,4490,1399-8-28
77,انرژي3,سايراشخاص بورس انرژي,4828,1427373,401140037740,270400,275000,283920,13520,5.0,281030,10630,3.93,272580,283920,1399-8-28
78,كچاد,معدني‌وصنعتي‌چادرملو,4780,18197411,331601882650,17490,17500,18360,870,4.97,18220,730,4.17,17500,18360,1399-8-28
79,ثاخت,بين‌المللي‌توسعه‌ساختمان,4778,50721132,197732183460,3800,3900,3950,150,3.95,3900,100,2.63,3760,3980,1399-8-28
80,آگاس,صندوق س.هستي بخش آگاه-س,4674,6394727,441066155146,65246,66500,69935,4689,7.19,68973,3727,5.71,66160,69950,1399-8-28
81,ثنوسا,نوسازي‌وساختمان‌تهران‌,4667,48385647,444074897580,8860,9300,9100,240,2.71,9180,320,3.61,8950,9300,1399-8-28
82,زكوثر,سرمايه گذاري كشاورزي كوثر,4608,9392801,178030058300,18660,19410,18800,140,0.75,18950,290,1.55,18110,19410,1399-8-28
83,ختور,رادياتور ايران‌,4583,14373989,617772592910,42580,40460,44700,2120,4.98,42980,400,0.94,40460,44700,1399-8-28
84,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,4525,86717800,2895433839950,33370,33385,33388,18,0.05,33389,19,0.06,33384,33414,1399-8-28
85,دماوند,توليد نيروي برق دماوند,4518,5894611,408809964221,66164,68800,69472,3308,5.0,69353,3189,4.82,67601,69472,1399-8-28
86,ارفع,شركت آهن و فولاد ارفع,4511,18386763,287044422951,15071,15800,15824,753,5.0,15611,540,3.58,15210,15824,1399-8-28
87,غسالم,سالمين‌,4493,33535467,154530555720,4480,4530,4700,220,4.91,4610,130,2.9,4480,4700,1399-8-28
88,خمحركه,نيرو محركه‌,4427,55384386,338091130680,5850,6030,6140,290,4.96,6100,250,4.27,5900,6140,1399-8-28
89,كاوه,فولاد كاوه جنوب كيش,4326,23734230,507564066070,20700,21720,21400,700,3.38,21390,690,3.33,21000,21720,1399-8-28
90,چكاوه,صنايع‌كاغذسازي‌كاوه‌,4195,6633756,199066040590,36510,29000,30450,-6060,-16.6,30010,-6500,-17.8,27550,30450,1399-8-28
91,خزر,فنرسازي‌زر,4178,16674037,279349107860,16120,16600,16920,800,4.96,16750,630,3.91,15600,16920,1399-8-28
92,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,3967,22061600,239505214095,10628,10718,10950,322,3.03,10856,228,2.15,10680,10950,1399-8-28
93,ماديرا,صنايع ماشين هاي اداري ايران,3966,10604185,301682715039,27334,28600,28700,1366,5.0,28449,1115,4.08,27510,28700,1399-8-28
94,خساپا,سايپا,3962,176346087,460263287070,2490,2610,2610,120,4.82,2610,120,4.82,2610,2610,1399-8-28
95,وپست,پست بانك ايران,3823,35250918,495832517660,13420,13710,14080,660,4.92,14070,650,4.84,13430,14090,1399-8-28
96,خوساز,محورسازان‌ايران‌خودرو,3778,23412211,180673117560,7630,7540,7750,120,1.57,7720,90,1.18,7440,7940,1399-8-28
97,كپارس,كاشي‌ پارس‌,3760,2353757,365255016490,148800,156240,156240,7440,5.0,155180,6380,4.29,148900,156240,1399-8-28
98,نوين,بيمه نوين,3658,30480236,212597738679,6955,7180,6930,-25,-0.36,6975,20,0.29,6655,7250,1399-8-28
99,فملي,ملي‌ صنايع‌ مس‌ ايران‌,3657,35414633,891386312610,23980,25170,25170,1190,4.96,25170,1190,4.96,25170,25170,1399-8-28
100,زنگان,صنعت روي زنگان,3582,2805331,289568879125,152573,100000,105000,-47573,-31.18,103221,-49352,-32.35,95000,105000,1399-8-28
101,بنو,بيمه تجارت نو,3573,21622806,783057862764,36347,36250,36347,0,0.0,36214,-133,-0.37,34971,36890,1399-8-28
102,ارزش,صندوق س ارزش آفرين بيدار-سهام,3570,27240349,283869951840,10170,10410,10490,320,3.15,10420,250,2.46,10310,10510,1399-8-28
103,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,3552,9029593,620077820100,65560,68800,68830,3270,4.99,68670,3110,4.74,66000,68830,1399-8-28
104,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,3487,5624038,268831876080,45850,47800,48140,2290,4.99,47800,1950,4.25,46000,48140,1399-8-28
105,رانفور,خدمات‌انفورماتيك‌,3464,13986272,488986959210,33530,33800,35200,1670,4.98,34960,1430,4.26,33510,35200,1399-8-28
106,كمند,صندوق س. با درآمد ثابت كمند,3455,154321858,1554388150132,10066,10070,10078,12,0.12,10072,6,0.06,10067,10080,1399-8-28
107,خمهر,مهركام‌پارس‌,3352,27697477,177762076260,6340,6240,6490,150,2.37,6420,80,1.26,6150,6550,1399-8-28
108,وپارس,بانك‌پارسيان‌,3336,143827378,486136537640,3220,3380,3380,160,4.97,3380,160,4.97,3380,3380,1399-8-28
109,سپاها,سيمان‌سپاهان‌,3330,26053800,203811617700,7600,7310,7980,380,5.0,7820,220,2.89,7310,7980,1399-8-28
110,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,3314,10327359,361247584250,33580,34590,35250,1670,4.97,34980,1400,4.17,33800,35250,1399-8-28
111,كگل,معدني و صنعتي گل گهر,3261,15223329,268128390710,16830,17500,17670,840,4.99,17610,780,4.63,17000,17670,1399-8-28
112,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,3241,17770212,146169725470,8020,8120,8360,340,4.24,8230,210,2.62,8040,8380,1399-8-28
113,غپينو,پارس‌ مينو,3232,24425314,173304382460,6840,6860,7180,340,4.97,7100,260,3.8,6860,7180,1399-8-28
114,چكارن,كارتن‌ ايران‌,3167,37936785,137616945600,3520,3540,3690,170,4.83,3630,110,3.13,3490,3690,1399-8-28
115,غصينو,صنعتي مينو,3152,4640340,243914109121,50424,52800,52945,2521,5.0,52564,2140,4.24,50896,52945,1399-8-28
116,تنوين,تامين سرمايه نوين,3147,52715304,341979244190,6250,6560,6560,310,4.96,6490,240,3.84,6280,6560,1399-8-28
117,حفاري,حفاري شمال,3139,44930051,531395594040,11270,11830,11830,560,4.97,11830,560,4.97,11570,11830,1399-8-28
118,خموتور,موتورسازان‌تراكتورسازي‌ايران‌,3047,13639530,139393861730,10530,10200,10140,-390,-3.7,10220,-310,-2.94,10060,10640,1399-8-28
119,خشرق,الكتريك‌ خودرو شرق‌,3031,11868770,205731892450,17060,17100,17330,270,1.58,17330,270,1.58,16650,17800,1399-8-28
120,زقيام,كشت و دام قيام اصفهان,3016,7184798,252618317444,32227,35000,35449,3222,10.0,35160,2933,9.1,33510,35449,1399-8-28
121,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,2973,37181228,318622578930,8260,8310,8670,410,4.96,8570,310,3.75,8310,8670,1399-8-28
122,سرو,صندوق س سروسودمند مدبران-سهام,2896,4046565,249308924430,58930,60500,62290,3360,5.7,61610,2680,4.55,60050,62590,1399-8-28
123,پاكشو,گروه صنعتي پاكشو,2888,3421110,268959472830,81590,77520,81880,290,0.36,78620,-2970,-3.64,77520,81880,1399-8-28
124,سدور,سيمان‌ دورود,2888,21480147,171558739670,8240,8200,8100,-140,-1.7,7990,-250,-3.03,7830,8250,1399-8-28
125,وپاسار,بانك  پاسارگاد,2887,37772603,384043374560,9730,10090,10210,480,4.93,10170,440,4.52,9920,10210,1399-8-28
126,ودي,بيمه  دي,2871,17131105,407340162687,23436,23490,23948,512,2.18,23778,342,1.46,23000,24400,1399-8-28
127,بالاس,مهندسي ساختمان تاسيسات راه آهن,2798,2947977,147725722916,50916,48371,48899,-2017,-3.96,50111,-805,-1.58,48371,53400,1399-8-28
128,ديران,ايران‌دارو,2772,16874549,314950157720,18300,17550,19210,910,4.97,18660,360,1.97,17550,19210,1399-8-28
129,دزهراوي,داروسازي‌زهراوي‌,2737,16816014,182531359380,10460,10600,10980,520,4.97,10850,390,3.73,10010,10980,1399-8-28
130,هاي وب,داده گسترعصرنوين-هاي وب,2676,10985214,264344355880,23020,23100,24170,1150,5.0,24060,1040,4.52,23100,24170,1399-8-28
131,كهمداح,ح . شيشه‌ همدان‌,2664,8010821,65365611400,7500,7800,8250,750,10.0,8160,660,8.8,7530,8250,1399-8-28
132,حتوكا,حمل‌ونقل‌توكا,2628,15167872,296178524660,18610,19010,19540,930,5.0,19530,920,4.94,19010,19540,1399-8-28
133,شصدف,صنعتي دوده فام,2613,80911,1978516683,23289,24453,24453,1164,5.0,23332,43,0.18,24453,24453,1399-8-28
134,ختوقا,قطعات‌ اتومبيل‌ ايران‌,2612,35489132,120222131180,3250,3380,3410,160,4.92,3390,140,4.31,3280,3410,1399-8-28
135,قرن,پديده شيمي قرن,2605,1932458,103495121910,54010,52510,53590,-420,-0.78,53560,-450,-0.83,51930,54500,1399-8-28
136,واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,2604,21418671,277569563110,12720,12900,13250,530,4.17,12960,240,1.89,12400,13350,1399-8-28
137,وايران,ليزينگ ايرانيان,2580,20722291,204581128950,9450,9800,9920,470,4.97,9870,420,4.44,9600,9920,1399-8-28
138,ولغدر,ليزينگ‌خودروغدير,2571,13185643,227847563820,18060,18300,17160,-900,-4.98,17280,-780,-4.32,17160,18300,1399-8-28
139,زشگزا,شير و گوشت زاگرس شهركرد,2554,1971273,246636903446,114932,119880,126425,11493,10.0,125116,10184,8.86,117130,126425,1399-8-28
140,زاگرس,پتروشيمي زاگرس,2544,1935125,327318882083,166216,172700,170000,3784,2.28,169146,2930,1.76,166500,172700,1399-8-28
141,وبوعلي,سرمايه‌گذاري‌بوعلي‌,2503,20149938,142957222640,6900,7000,7080,180,2.61,7090,190,2.75,6920,7200,1399-8-28
142,سكرد,سيمان كردستان,2467,11922804,102102222560,8610,8400,8740,130,1.51,8560,-50,-0.58,8250,8790,1399-8-28
143,زبينا,كشاورزي و دامپروري بينالود,2460,4476474,206426848582,42653,43800,46918,4265,10.0,46114,3461,8.11,43160,46918,1399-8-28
144,كگازح,ح . شيشه‌ و گاز,2455,12904542,231734082300,16920,18200,18610,1690,9.99,17960,1040,6.15,16000,18610,1399-8-28
145,ثتران,سرمايه گذاري مسكن تهران,2439,26994788,130897183414,4863,4880,4860,-3,-0.06,4849,-14,-0.29,4670,4987,1399-8-28
146,حبندر,دريايي و کشتيراني خط دريابندر,2382,10213919,256340792134,25809,25040,25035,-774,-3.0,25097,-712,-2.76,25035,26515,1399-8-28
147,شپنا,پالايش نفت اصفهان,2352,35053788,527910047280,14350,15060,15060,710,4.95,15060,710,4.95,15060,15060,1399-8-28
148,طلا,صندوق س.پشتوانه طلاي لوتوس,2323,1578067,131822978531,86614,84499,83521,-3093,-3.57,83534,-3080,-3.56,83000,84600,1399-8-28
149,وبانك,سرمايه گذاري گروه توسعه ملي,2318,13105342,128001072800,9370,9700,9830,460,4.91,9770,400,4.27,9430,9830,1399-8-28
150,ثفارس,عمران‌وتوسعه‌فارس‌,2312,22890820,153807534050,6490,6800,6810,320,4.93,6720,230,3.54,6570,6810,1399-8-28
151,ثشرق,سرمايه گذاري مسكن شمال شرق,2306,26452629,138077996340,5150,5250,5390,240,4.66,5220,70,1.36,5090,5390,1399-8-28
152,شغدير,پتروشيمي غدير,2302,4777664,247981012510,49756,52242,52243,2487,5.0,51904,2148,4.32,50100,52243,1399-8-28
153,فلوله,لوله‌وماشين‌سازي‌ايران‌,2292,9217700,190540664480,20030,20250,21030,1000,4.99,20670,640,3.2,19860,21030,1399-8-28
154,وخارزم,سرمايه گذاري خوارزمي,2239,20197702,183074968860,8650,9000,9080,430,4.97,9060,410,4.74,8900,9080,1399-8-28
155,حريل,ريل پردازسير,2238,32029855,121290971744,3660,3790,3843,183,5.0,3787,127,3.47,3660,3843,1399-8-28
156,وسكاب,س.ص.بازنشستگي كاركنان بانكها,2224,29794890,189642406650,6170,6110,6380,210,3.4,6360,190,3.08,6110,6470,1399-8-28
157,شدوص,دوده‌ صنعتي‌ پارس‌,2186,6332888,146426490880,24210,23200,23000,-1210,-5.0,23120,-1090,-4.5,23000,23940,1399-8-28
158,حآسا,آسيا سير ارس,2180,7666192,149656810188,18740,19410,19650,910,4.86,19522,782,4.17,19100,19677,1399-8-28
159,هرمز,فولاد هرمزگان جنوب,2116,15931150,217767723399,13142,13600,13799,657,5.0,13669,527,4.01,13230,13799,1399-8-28
160,تپولا,مهندسي مرآت پولاد,2100,6561537,173275377552,27032,25681,26800,-232,-0.86,26408,-624,-2.31,25681,27879,1399-8-28
161,بايكا,كارخانجات كابلسازي ‌ايران‌,2083,5970060,232642366423,38370,39521,39521,1151,3.0,38968,598,1.56,37219,39521,1399-8-28
162,امين يكم,صندوق درآمد ثابت امين يكم فردا,2072,67917919,696829355839,10255,10251,10279,24,0.23,10260,5,0.05,10243,10288,1399-8-28
163,كلوند,كاشي‌ الوند,2049,5215334,119544591490,23020,23000,22910,-110,-0.48,22920,-100,-0.43,22250,23500,1399-8-28
164,افق,فروشگاههاي زنجيره اي افق كوروش,2039,1302143,94391378380,73500,72650,72100,-1400,-1.9,72490,-1010,-1.37,71960,74590,1399-8-28
165,ومهان,گروه توسعه مالي مهر آيندگان,2029,13357879,205108912087,14742,15390,15479,737,5.0,15355,613,4.16,15000,15479,1399-8-28
166,توريل,توکاريل,2017,8717955,176354752436,19612,20090,20592,980,5.0,20229,617,3.15,19200,20592,1399-8-28
167,شبندر,پالايش نفت بندرعباس,2000,28610519,784500430980,26120,27420,27420,1300,4.98,27420,1300,4.98,27420,27420,1399-8-28
168,ولصنم,ليزينگ‌صنعت‌ومعدن‌,1999,12408347,107254183180,8640,8640,8600,-40,-0.46,8640,0,0.0,8450,9000,1399-8-28
169,شبهرن,نفت‌ بهران‌,1996,3228630,203086768450,60300,61310,63310,3010,4.99,62900,2600,4.31,59000,63310,1399-8-28
170,رتاپ,تجارت الكترونيك  پارسيان,1963,11376168,70983357160,6140,6160,6400,260,4.23,6240,100,1.63,5990,6440,1399-8-28
171,آوا,صندوق س.سهام آواي معيار-س,1929,12313317,104853437930,8077,8160,8648,571,7.07,8515,438,5.42,8160,8650,1399-8-28
172,بپاس,بيمه پاسارگاد,1885,5698920,393109303604,68934,69000,68990,56,0.08,68980,46,0.07,68890,69100,1399-8-28
173,بكام,كارخانجات توليدي شهيد قندي,1868,29256002,131909549310,4300,4510,4510,210,4.88,4510,210,4.88,4430,4510,1399-8-28
174,رتاپح,ح.تجارت الكترونيك پارسيان,1864,10617891,48273156880,4630,4600,4560,-70,-1.51,4550,-80,-1.73,4390,4700,1399-8-28
175,شلعابح,ح . لعابيران‌,1810,14980331,62474647670,4220,4220,4200,-20,-0.47,4170,-50,-1.18,4060,4350,1399-8-28
176,اميد,تامين سرمايه اميد,1806,7689508,89079189610,11410,11970,11480,70,0.61,11580,170,1.49,11410,11970,1399-8-28
177,پارند,صندوق س. پارند پايدار سپهر,1802,69456573,792053111349,11406,11400,11402,-4,-0.04,11404,-2,-0.02,11384,11409,1399-8-28
178,شتران,پالايش نفت تهران,1769,28571889,343434105780,11450,12020,12020,570,4.98,12020,570,4.98,12020,12020,1399-8-28
179,كالا,بورس كالاي ايران,1768,4330512,154032959030,33920,35400,35610,1690,4.98,35570,1650,4.86,34370,35610,1399-8-28
180,حسينا,توسعه خدمات دريايي وبندري سينا,1756,3296471,226408432382,63019,66150,69320,6301,10.0,68682,5663,8.99,65000,69320,1399-8-28
181,فيروزه,صندوق شاخص30 شركت فيروزه- سهام,1745,1192220,204714888760,162600,167500,175500,12900,7.93,171710,9110,5.6,167500,175500,1399-8-28
182,زشريف,كشت وصنعت شريف آباد,1739,4137700,85454237249,20539,20010,21150,611,2.97,20653,114,0.56,20010,21454,1399-8-28
183,ثعتما,س. ساختماني اعتماد گستر,1707,5339948,181447797960,33644,34653,34633,989,2.94,33979,335,1.0,32635,34653,1399-8-28
184,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1701,1342244,168018796970,121460,120890,127530,6070,5.0,125180,3720,3.06,118000,127530,1399-8-28
185,سپح,ح . پرداخت الكترونيك سامان كيش,1693,4069372,42667796880,10530,10200,10560,30,0.28,10490,-40,-0.38,10200,10690,1399-8-28
186,كلر,كلر پارس,1691,1214606,64486071866,51444,52900,54016,2572,5.0,53092,1648,3.2,51330,54016,1399-8-28
